,y
2013-03-13,0.33882649015597444
2013-03-14,-0.025199529978878366
2013-03-15,0.8336325029441825
2013-03-16,0.2327555622521727
2013-03-17,-1.9344495021760943
2013-03-18,0.4036522652349088
2013-03-19,0.6431378411596815
2013-03-20,-0.45358827090766884
2013-03-21,0.8973471804143518
2013-03-22,-0.2589730804961608
2013-03-23,-0.11656397938593605
2013-03-24,0.4525419517537633
2013-03-25,0.2983327050611119
2013-03-26,0.16065669300537588
2013-03-27,0.2710135256083169
2013-03-28,-0.5576323773510278
2013-03-29,0.6253989474958019
2013-03-30,0.040869612057030824
2013-03-31,1.0548145641140438
2013-04-01,1.1613477705994821
2013-04-02,0.16483962701335803
2013-04-03,0.1343660107201481
2013-04-04,-0.13133606477265702
2013-04-05,0.6783049600711509
2013-04-06,0.032164848397953666
2013-04-07,-0.267579038653415
2013-04-08,0.3299195133411641
2013-04-09,-0.6439543028755839
2013-04-10,0.8053470480413076
2013-04-11,-0.6058184767763006
2013-04-12,1.2659475453092546
2013-04-13,0.283174503937208
2013-04-14,0.5722924471225085
2013-04-15,-0.7793369936196931
2013-04-16,0.6193331280246754
2013-04-17,0.7674953693939558
2013-04-18,-1.2090524726783942
2013-04-19,0.23828543955711257
2013-04-20,0.12474675873266432
2013-04-21,-1.6854856622735925
2013-04-22,0.6549810055026257
2013-04-23,0.5174378256876893
2013-04-24,-1.4362698501202802
2013-04-25,0.7647556426900007
2013-04-26,-1.4729942628854131
2013-04-27,-0.07023973868144676
2013-04-28,-1.6763598355617064
2013-04-29,0.9825672044885685
2013-04-30,-0.18561194280178994
2013-05-01,-0.4722428213078039
2013-05-02,-0.557353041750994
2013-05-03,1.3004369646323273
2013-05-04,1.4618752119277945
2013-05-05,-2.209043387629226
2013-05-06,2.2551603827991804
2013-05-07,1.4790714683454715
2013-05-08,-0.21405732226458057
2013-05-09,-0.3497148650251384
2013-05-10,1.5890642167927889
2013-05-11,-0.41517764534647983
2013-05-12,-0.3782639178534438
2013-05-13,-0.6930246031457883
2013-05-14,0.6500463991870923
2013-05-15,0.4405661610600015
2013-05-16,-0.8952142744559137
2013-05-17,0.9012412804998449
2013-05-18,-1.2572631692683518
2013-05-19,0.9311211055946472
2013-05-20,-0.08195915028151007
2013-05-21,-0.3996906061243195
2013-05-22,0.17720050005271962
2013-05-23,0.8126041024605665
2013-05-24,0.4865391211825525
2013-05-25,0.5686767150193912
2013-05-26,0.37681833916819285
2013-05-27,0.3338896781889534
2013-05-28,0.874389573783064
2013-05-29,0.3142428753457355
2013-05-30,0.9192721448587362
2013-05-31,-0.09778953388746559
2013-06-01,-2.0734543938649996
2013-06-02,1.8181542283851835
2013-06-03,1.6131199503157123
2013-06-04,-0.3118229279745871
2013-06-05,0.6043233994271643
2013-06-06,0.3756055655315297
2013-06-07,-0.013242406559790282
2013-06-08,0.30821955691092373
2013-06-09,-0.9863864071982965
2013-06-10,-0.22145629060174338
2013-06-11,-0.9688555337007512
2013-06-12,0.11081447603293665
2013-06-13,-0.6204074471045735
2013-06-14,0.25366916007512386
2013-06-15,-0.3887367875394104
2013-06-16,0.864484054873704
2013-06-17,0.002435140991094653
2013-06-18,2.183158847381128
2013-06-19,-2.0754227121835696
2013-06-20,0.1518116291676166
2013-06-21,1.3506061728195695
2013-06-22,1.800675768772194
2013-06-23,-0.5114001895659612
2013-06-24,0.8324364131367407
2013-06-25,0.2817513935650181
2013-06-26,1.440593750455735
2013-06-27,-0.2366044195526971
2013-06-28,1.115245925126293
2013-06-29,-0.027440717123292213
2013-06-30,-1.0272944881292727
2013-07-01,0.9216715323375325
2013-07-02,0.28759653776720745
2013-07-03,1.0471760523071094
2013-07-04,-0.0596764186915827
2013-07-05,-0.2944814258647402
2013-07-06,1.020739105100077
2013-07-07,0.09718346298160921
2013-07-08,0.3339656890100736
2013-07-09,0.20174276614328282
2013-07-10,1.2983948344287788
2013-07-11,0.29176888875214935
2013-07-12,2.1431895790322195
2013-07-13,1.2018502720404958
2013-07-14,0.9620863961681971
2013-07-15,-0.8456177117117358
2013-07-16,1.558961372155121
2013-07-17,0.5149849332819949
2013-07-18,0.7944724659551408
2013-07-19,1.4512892377646414
2013-07-20,-0.25569192324901346
2013-07-21,1.4472994710016547
2013-07-22,-0.2805287827744569
2013-07-23,2.3082691432629425
2013-07-24,-1.3095040899480592
2013-07-25,-1.1145582756181636
2013-07-26,-0.8033906002770107
2013-07-27,-1.09144114655157
2013-07-28,-1.4561384407068216
2013-07-29,1.686894269807461
2013-07-30,-1.3632937743153661
2013-07-31,-1.4805179956360717
2013-08-01,1.6025434401085805
2013-08-02,-1.4656762192664963
2013-08-03,-1.3311105274906747
2013-08-04,1.301411676041926
2013-08-05,-0.21517330539064838
2013-08-06,-0.7825334895065195
2013-08-07,1.8071624979115932
2013-08-08,-0.3335028600889822
2013-08-09,1.6715412916655472
2013-08-10,0.6602583088649504
2013-08-11,1.7082665072127978
2013-08-12,0.4461017342334044
2013-08-13,-0.668224238381276
2013-08-14,3.3501698433274996
2013-08-15,-0.9453821057744708
2013-08-16,0.3399228740795437
2013-08-17,0.2092196731967244
2013-08-18,-0.1879829870849421
2013-08-19,0.4287102739258759
2013-08-20,0.19706967848408213
2013-08-21,0.6495253604445925
2013-08-22,1.8268316766149977
2013-08-23,-0.2864028911855346
2013-08-24,-0.6653977095720506
2013-08-25,-0.38815275208551836
2013-08-26,-0.5688747647248588
2013-08-27,-1.8086067919203987
2013-08-28,0.9162071089619983
2013-08-29,-1.1864855878681115
2013-08-30,-0.6395100837840585
2013-08-31,0.06501801738942287
2013-09-01,-1.8733988711223337
2013-09-02,-0.8085195421669789
2013-09-03,0.49708011069644714
2013-09-04,-0.2578898856205496
2013-09-05,-0.7976624990093849
2013-09-06,1.9612662995195334
2013-09-07,-1.8896602323314629
2013-09-08,0.01071935358028675
2013-09-09,0.08417619865862047
2013-09-10,-3.2801696563234186
2013-09-11,2.46748839383351
2013-09-12,-0.5989588618285123
2013-09-13,-1.7049380905829838
2013-09-14,2.814511194155834
2013-09-15,-0.26891418993441774
2013-09-16,0.27835693263307976
2013-09-17,0.08254997331653913
2013-09-18,0.27157437037317617
2013-09-19,-1.4303726219493738
2013-09-20,1.1887727931683116
2013-09-21,-0.6986710811317647
2013-09-22,-0.014844643856736922
2013-09-23,1.3772535605717857
2013-09-24,-0.15071324486455195
2013-09-25,0.4329690066794321
2013-09-26,0.6240893910497716
2013-09-27,-0.7124326283604699
2013-09-28,1.2394515179805996
2013-09-29,1.4612431384151006
2013-09-30,0.47608275578607484
2013-10-01,1.3689594750913114
2013-10-02,-0.472268723066777
2013-10-03,-0.23521291775006214
2013-10-04,-0.8878270512909304
2013-10-05,1.3870099725168494
2013-10-06,-0.733284077187419
2013-10-07,1.4138233741605453
2013-10-08,-0.7910363516974709
2013-10-09,-0.21925966151640452
2013-10-10,0.47069155779686095
2013-10-11,0.658728860469298
2013-10-12,-0.12145152564696604
2013-10-13,0.45370778313608595
2013-10-14,0.1718892721283054
2013-10-15,0.24372447623023366
2013-10-16,-0.9747636969780223
2013-10-17,0.41870341352543805
2013-10-18,-0.29082217897744045
2013-10-19,-0.23862142711847054
2013-10-20,0.5529683457526993
2013-10-21,-0.9080532123315368
2013-10-22,0.06789733467988095
2013-10-23,-0.2809398798246242
2013-10-24,0.21958008506096632
2013-10-25,0.6457192824682668
2013-10-26,-1.1666504763667334
2013-10-27,0.9508908441899924
