,y
2013-08-08,23.735328268986613
2013-08-09,25.458851338853684
2013-08-10,26.31695418192798
2013-08-11,28.082916487270136
2013-08-12,28.566227321236227
2013-08-13,27.480535904804476
2013-08-14,29.726171568634253
2013-08-15,29.60915123489448
2013-08-16,29.429784688681906
2013-08-17,28.69546000618577
2013-08-18,28.341808002964495
2013-08-19,28.498721287976363
2013-08-20,28.72335850824575
2013-08-21,29.431586944037857
2013-08-22,31.370111654991188
2013-08-23,31.651988675591124
2013-08-24,30.51547750350353
2013-08-25,29.11551809891226
2013-08-26,28.148007571986717
2013-08-27,26.250134058110035
2013-08-28,26.67322140914791
2013-08-29,26.219431068384296
2013-08-30,25.82213034421547
2013-08-31,25.732147141957103
2013-09-01,24.308720904967963
2013-09-02,23.160038715554723
2013-09-03,23.576277220496326
2013-09-04,24.252216750196304
2013-09-05,23.94997276532703
2013-09-06,25.714151677061768
2013-09-07,24.756624936611907
2013-09-08,24.254952396577742
2013-09-09,23.90810961244752
2013-09-10,21.034055751375462
2013-09-11,22.388676906684577
2013-09-12,22.96764238645576
2013-09-13,22.06010944702532
2013-09-14,23.94348194624441
2013-09-15,24.889038351896776
2013-09-16,25.54366521359721
2013-09-17,25.0901022599051
2013-09-18,25.12095593765269
2013-09-19,23.593909452344086
2013-09-20,24.083389632799285
2013-09-21,23.77629275865014
2013-09-22,23.85565572484434
2013-09-23,25.068114657246845
2013-09-24,25.596394961596683
2013-09-25,25.988871687279996
2013-09-26,26.356867265260846
2013-09-27,25.70634440427757
2013-09-28,26.420519425806386
2013-09-29,28.09453057112609
2013-09-30,29.201203663739484
2013-10-01,30.342233839978594
2013-10-02,29.71877049248565
2013-10-03,28.75167241725666
2013-10-04,27.107445692683417
2013-10-05,27.990518348569065
2013-10-06,27.878034970644546
2013-10-07,29.269551886508914
2013-10-08,28.765110884333325
2013-10-09,28.254460769120747
2013-10-10,28.24044172003109
2013-10-11,29.148143565244578
2013-10-12,29.38905930774218
2013-10-13,29.666383765919228
2013-10-14,29.744996195177187
2013-10-15,29.944114887499975
2013-10-16,28.86966170528447
2013-10-17,28.739899853381573
2013-10-18,28.50629959420191
2013-10-19,28.39805293491331
2013-10-20,28.863597941151962
2013-10-21,28.273349646421007
2013-10-22,28.07983494469798
2013-10-23,27.73286945414803
2013-10-24,28.07581800023526
2013-10-25,28.92174301457953
2013-10-26,28.141618191407563
2013-10-27,28.58903370179596
