,y
2014-01-01,0.7744049473781495
2014-01-02,1.064397416187951
2014-01-03,-2.412066786816421
2014-01-04,-1.4648666958662595
2014-01-05,0.601086236242798
2014-01-06,0.6248717440520121
2014-01-07,-0.39268440566022633
2014-01-08,0.4230320249359954
2014-01-09,0.13372966768406064
2014-01-10,1.6250183980832928
2014-01-11,1.7590294920423641
2014-01-12,2.5662863776332583
2014-01-13,0.4876772449370621
2014-01-14,-2.437093341046479
2014-01-15,-0.8162441099086815
2014-01-16,1.3811653359563039
2014-01-17,0.9540401445134993
2014-01-18,-1.5146702307599513
2014-01-19,-1.708621581144661
2014-01-20,0.22917503184247923
2014-01-21,0.47349471369606466
2014-01-22,-0.09344230799357085
2014-01-23,-0.3445846779879953
2014-01-24,-1.0887851848888868
2014-01-25,-1.1643048082032668
2014-01-26,-1.7712979564371745
2014-01-27,0.8988093548123147
2014-01-28,0.8557135019175578
2014-01-29,0.36441321137516874
2014-01-30,-0.8926606088852473
2014-01-31,0.045093036803950604
2014-02-01,-1.363289648976634
2014-02-02,-0.24665477505294464
2014-02-03,0.531539619622715
2014-02-04,2.305250724546629
2014-02-05,0.12297524203571109
2014-02-06,-0.870390721276628
2014-02-07,0.1120717411575709
2014-02-08,1.5874915845323798
2014-02-09,0.5241358426879192
2014-02-10,-0.24293594213212302
2014-02-11,-2.2855889176448745
2014-02-12,-2.324245042520693
2014-02-13,-0.12060732428107451
2014-02-14,1.7134875177451265
2014-02-15,0.6981011816354254
2014-02-16,1.8103938665136505
2014-02-17,2.9862893593554207
2014-02-18,1.1772552333087234
2014-02-19,-2.6818452997621787
2014-02-20,-3.782972212865901
2014-02-21,-2.0874079808571424
2014-02-22,0.935069625589241
2014-02-23,1.4546112148016355
2014-02-24,-1.720769461786663
2014-02-25,-1.8736180368556132
2014-02-26,1.303923524315699
2014-02-27,1.036440527188426
2014-02-28,-0.8497440389033393
2014-03-01,1.2924249384991622
2014-03-02,1.4329354671360108
2014-03-03,-0.28639763162577
2014-03-04,-0.21400206360108626
2014-03-05,0.15031049715022826
2014-03-06,-0.3343828258201726
2014-03-07,0.906422470081828
2014-03-08,1.9378876403938543
2014-03-09,1.6872240773566891
2014-03-10,0.35204710081113977
2014-03-11,0.8739148041420719
2014-03-12,0.6008225924815109
2014-03-13,0.45222605248140935
2014-03-14,1.235847472079158
2014-03-15,1.502628138568948
2014-03-16,2.316911374467397
2014-03-17,1.5617336739491088
2014-03-18,-1.4984085521609156
2014-03-19,-2.5956633997676675
2014-03-20,0.4070214671906984
2014-03-21,0.8499986776508054
2014-03-22,0.42762118701714175
2014-03-23,-0.7385533779026089
2014-03-24,0.3532089102937592
2014-03-25,0.2691936693079795
2014-03-26,1.3142916578100456
2014-03-27,0.39145803802704826
2014-03-28,0.7598188682045299
2014-03-29,1.2713035163638966
2014-03-30,-0.2232061822175403
2014-03-31,0.48881701264347754
2014-04-01,-0.2707496171405749
2014-04-02,-1.3621092727655189
2014-04-03,0.03824155814945118
2014-04-04,-0.05276316262297176
2014-04-05,-0.8674571282576866
2014-04-06,-0.8311224420649079
2014-04-07,-1.2135747805246078
2014-04-08,0.4470787879804904
2014-04-09,1.4033510548534773
2014-04-10,0.505666741563402
2014-04-11,-0.2650937343514079
2014-04-12,0.22613721727966027
2014-04-13,2.066257217680123
2014-04-14,2.1517535645879757
2014-04-15,0.07220541257786428
2014-04-16,0.16534726239446662
2014-04-17,0.22735960619922296
2014-04-18,-0.21136822326408658
2014-04-19,1.6779897134115649
2014-04-20,0.8733212110590138
2014-04-21,-0.720361653563264
2014-04-22,-2.5345519915769765
2014-04-23,-2.7994645271116703
2014-04-24,-0.442737679264762
2014-04-25,-0.08740012404849418
2014-04-26,0.29977293994754955
2014-04-27,-0.8012936248586767
2014-04-28,-1.5136009227252223
2014-04-29,0.07382522457747853
2014-04-30,2.0555884151637676
2014-05-01,1.7787412332428856
2014-05-02,1.5573246492309711
2014-05-03,2.2951756561816214
2014-05-04,2.0990145887113503
2014-05-05,-0.3317351316613071
2014-05-06,-0.9920441850682147
2014-05-07,0.35679155649369115
2014-05-08,0.1426776709474793
2014-05-09,0.2574522667914344
2014-05-10,-1.3496777246180418
2014-05-11,-1.9166842637578911
2014-05-12,-0.10764118016114732
2014-05-13,-1.6744901141751671
2014-05-14,-2.4833659049498613
2014-05-15,-0.8709150674738881
