Date,Adj Close
1997-10-20,3.822917
1997-10-21,4.4270830000000005
1997-10-22,4.5208330000000005
1997-10-23,4.5
1997-10-24,5.0260419999999995
1997-10-27,4.2708330000000005
1997-10-28,4.9479169999999995
1997-10-29,5.390625
1997-10-30,5.125
1997-10-31,5.0833330000000005
1997-11-03,5.0729169999999995
1997-11-04,4.9583330000000005
1997-11-05,4.875
1997-11-06,4.6614580000000005
1997-11-07,4.4791669999999995
1997-11-10,4.2083330000000005
1997-11-11,3.947917
1997-11-12,3.770833
1997-11-13,3.859375
1997-11-14,4.1666669999999995
1997-11-17,4.375
1997-11-18,4.4166669999999995
1997-11-19,4.5104169999999995
1997-11-20,4.5833330000000005
1997-11-21,4.4895830000000005
1997-11-24,4.2291669999999995
1997-11-25,4.203125
1997-11-26,4.2604169999999995
1997-11-28,4.125
1997-12-01,4.2708330000000005
1997-12-02,4.234375
1997-12-03,4.3645830000000005
1997-12-04,4.5
1997-12-05,4.59375
1997-12-08,4.7083330000000005
1997-12-09,4.6875
1997-12-10,4.5104169999999995
1997-12-11,4.6875
1997-12-12,4.5416669999999995
1997-12-15,4.5833330000000005
1997-12-16,4.4583330000000005
1997-12-17,4.390625
1997-12-18,4.2916669999999995
1997-12-19,4.5
1997-12-22,4.6979169999999995
1997-12-23,4.625
1997-12-24,4.6041669999999995
1997-12-26,4.5208330000000005
1997-12-29,4.75
1997-12-30,4.8489580000000005
1997-12-31,5.0208330000000005
1998-01-02,4.9583330000000005
1998-01-05,4.75
1998-01-06,4.8385419999999995
1998-01-07,4.78125
1998-01-08,4.6145830000000005
1998-01-09,4.2604169999999995
1998-01-12,4.3020830000000005
1998-01-13,4.6458330000000005
1998-01-14,4.875
1998-01-15,4.953125
1998-01-16,4.7916669999999995
1998-01-20,4.953125
1998-01-21,5.0729169999999995
1998-01-22,5.1354169999999995
1998-01-23,4.9375
1998-01-26,4.8125
1998-01-27,4.75
1998-01-28,4.7708330000000005
1998-01-29,4.9583330000000005
1998-01-30,4.9166669999999995
1998-02-02,5.1979169999999995
1998-02-03,5.1510419999999995
1998-02-04,5.0625
1998-02-05,4.9375
1998-02-06,4.90625
1998-02-09,4.8541669999999995
1998-02-10,5.3020830000000005
1998-02-11,5.2916669999999995
1998-02-12,5.2604169999999995
1998-02-13,5.1875
1998-02-17,5.1458330000000005
1998-02-18,5.0729169999999995
1998-02-19,5.2291669999999995
1998-02-20,5.2708330000000005
1998-02-23,5.40625
1998-02-24,5.40625
1998-02-25,5.4895830000000005
1998-02-26,6.0625
1998-02-27,6.4166669999999995
1998-03-02,6.3541669999999995
1998-03-03,5.9791669999999995
1998-03-04,6.1197919999999995
1998-03-05,6.25
1998-03-06,6.3958330000000005
1998-03-09,6.9583330000000005
1998-03-10,6.925775
1998-03-11,6.6354169999999995
1998-03-12,6.5416669999999995
1998-03-13,6.5572919999999995
1998-03-16,6.5833330000000005
1998-03-17,6.65625
1998-03-18,7.109375
1998-03-19,7.0
1998-03-20,7.0
1998-03-23,6.984375
1998-03-24,7.0208330000000005
1998-03-25,6.8072919999999995
1998-03-26,6.8958330000000005
1998-03-27,7.0833330000000005
1998-03-30,7.15625
1998-03-31,7.1276
1998-04-01,7.5104169999999995
1998-04-02,7.921875
1998-04-03,7.75
1998-04-06,7.3854169999999995
1998-04-07,7.1666669999999995
1998-04-08,7.3854169999999995
1998-04-09,7.9375
1998-04-13,7.859375
1998-04-14,8.098958
1998-04-15,8.010417
1998-04-16,8.208333
1998-04-17,7.90625
1998-04-20,7.8541669999999995
1998-04-21,7.7552080000000005
1998-04-22,7.2708330000000005
1998-04-23,6.75
1998-04-24,7.0729169999999995
1998-04-27,6.8958330000000005
1998-04-28,7.96875
1998-04-29,7.9583330000000005
1998-04-30,7.6458330000000005
1998-05-01,7.875
1998-05-04,7.9375
1998-05-05,7.809892
1998-05-06,7.53125
1998-05-07,7.5833330000000005
1998-05-08,7.6979169999999995
1998-05-11,7.2395830000000005
1998-05-12,7.6145830000000005
1998-05-13,7.7395830000000005
1998-05-14,7.6302080000000005
1998-05-15,7.46875
1998-05-18,7.3385419999999995
1998-05-19,7.53125
1998-05-20,7.3854169999999995
1998-05-21,7.3958330000000005
1998-05-22,7.1666669999999995
1998-05-26,6.8229169999999995
1998-05-27,7.21875
1998-05-28,7.1614580000000005
1998-05-29,7.34375
1998-06-01,7.1354169999999995
1998-06-02,7.28125
1998-06-03,7.0416669999999995
1998-06-04,7.3125
1998-06-05,7.375
1998-06-08,7.7083330000000005
1998-06-09,8.541667
1998-06-10,9.020833
1998-06-11,10.416667
1998-06-12,10.166667
1998-06-15,10.958333
1998-06-16,12.270833
1998-06-17,13.166667000000002
1998-06-18,12.020833
1998-06-19,12.635417
1998-06-22,13.5625
1998-06-23,15.447917000000002
1998-06-24,16.635416
1998-06-25,16.510416
1998-06-26,15.708332999999998
1998-06-29,16.458334
1998-06-30,16.625
1998-07-01,19.020834
1998-07-02,20.666666
1998-07-06,23.25
1998-07-07,20.354166
1998-07-08,17.854166
1998-07-09,17.583334
1998-07-10,16.583334
1998-07-13,17.9375
1998-07-14,19.166666
1998-07-15,18.75
1998-07-16,18.895834
1998-07-17,19.96875
1998-07-20,22.916666
1998-07-21,22.010416
1998-07-22,22.333334
1998-07-23,21.270834
1998-07-24,20.708334
1998-07-27,20.927084
1998-07-28,19.822916
1998-07-29,17.96875
1998-07-30,18.958334
1998-07-31,18.479166
1998-08-03,18.041666
1998-08-04,18.3125
1998-08-05,17.697916
1998-08-06,18.25
1998-08-07,19.333334
1998-08-10,20.270834
1998-08-11,20.666666
1998-08-12,21.729166
1998-08-13,21.25
1998-08-14,20.458334
1998-08-17,19.947916
1998-08-18,21.447916
1998-08-19,21.458334
1998-08-20,21.520834
1998-08-21,21.614584
1998-08-24,22.458334
1998-08-25,21.9375
1998-08-26,21.208334
1998-08-27,19.833334
1998-08-28,17.648433999999998
1998-08-31,13.958332999999998
1998-09-01,13.325517000000001
1998-09-02,14.645832999999998
1998-09-03,14.3125
1998-09-04,14.375
1998-09-08,15.375
1998-09-09,14.083332999999998
1998-09-10,13.270832999999998
1998-09-11,12.677083
1998-09-14,12.28125
1998-09-15,12.166667
1998-09-16,14.083332999999998
1998-09-17,12.833333
1998-09-18,13.28125
1998-09-21,14.25
1998-09-22,14.697917000000002
1998-09-23,17.520834
1998-09-24,17.020834
1998-09-25,18.208334
1998-09-28,19.270834
1998-09-29,18.854166
1998-09-30,18.604166
1998-10-01,17.104166
1998-10-02,18.375
1998-10-05,17.450516
1998-10-06,18.052084
1998-10-07,15.572917000000002
1998-10-08,14.364582999999998
1998-10-09,15.197917000000002
1998-10-12,15.53125
1998-10-13,15.229167000000002
1998-10-14,15.583332999999998
1998-10-15,16.177084
1998-10-16,16.572916
1998-10-19,17.625
1998-10-20,17.791666
1998-10-21,18.333334
1998-10-22,19.114584
1998-10-23,19.354166
1998-10-26,20.239584
1998-10-27,19.385416
1998-10-28,19.510416
1998-10-29,21.083334
1998-10-30,21.072916
1998-11-02,21.833334
1998-11-03,21.010416
1998-11-04,21.635416
1998-11-05,21.416666
1998-11-06,20.760416
1998-11-09,21.145834
1998-11-10,21.958334
1998-11-11,21.104166
1998-11-12,21.833334
1998-11-13,21.291666
1998-11-16,21.041666
1998-11-17,24.75
1998-11-18,27.333334000000004
1998-11-19,25.541666
1998-11-20,30.104165999999996
1998-11-23,36.333332
1998-11-24,35.75
1998-11-25,35.052082
1998-11-27,36.104168
1998-11-30,32.0
1998-12-01,34.916668
1998-12-02,33.25
1998-12-03,31.583334000000004
1998-12-04,31.416665999999996
1998-12-07,31.833334000000004
1998-12-08,34.010418
1998-12-09,36.041668
1998-12-10,35.520832
1998-12-11,37.166668
1998-12-14,37.041668
1998-12-15,40.458332
1998-12-16,48.166668
1998-12-17,46.125
1998-12-18,47.78125
1998-12-21,53.125
1998-12-22,53.72916800000001
1998-12-23,54.16666800000001
1998-12-24,54.13541800000001
1998-12-28,58.65625
1998-12-29,55.38541800000001
1998-12-30,53.54166800000001
1998-12-31,53.54166800000001
1999-01-04,59.15625
1999-01-05,62.25
1999-01-06,69.0
1999-01-07,79.4375
1999-01-08,80.125
1999-01-11,92.3125
1999-01-12,81.6875
1999-01-13,74.0
1999-01-14,69.0
1999-01-15,70.1875
1999-01-19,69.90625
1999-01-20,56.5
1999-01-21,53.0
1999-01-22,61.5
1999-01-25,56.1875
1999-01-26,57.546848
1999-01-27,62.8125
1999-01-28,61.4375
1999-01-29,58.46875
1999-02-01,57.9375
1999-02-02,55.125
1999-02-03,62.875
1999-02-04,59.0
1999-02-05,57.9375
1999-02-08,54.5625
1999-02-09,50.0
1999-02-10,48.71875
1999-02-11,54.9375
1999-02-12,52.25
1999-02-16,49.3125
1999-02-17,46.75
1999-02-18,44.75
1999-02-19,50.9375
1999-02-22,53.25
1999-02-23,57.59375
1999-02-24,55.46875
1999-02-25,62.5
1999-02-26,64.0625
1999-03-01,66.5
1999-03-02,60.65625
1999-03-03,61.75
1999-03-04,60.0625
1999-03-05,60.75
1999-03-08,61.09375
1999-03-09,64.96875
1999-03-10,68.5625
1999-03-11,67.4375
1999-03-12,66.65625
1999-03-15,69.46875
1999-03-16,66.90625
1999-03-17,65.5
1999-03-18,69.21875
1999-03-19,67.53125
1999-03-22,66.0
1999-03-23,59.6875
1999-03-24,61.84375
1999-03-25,69.9375
1999-03-26,69.53125
1999-03-29,74.8125
1999-03-30,82.34375
1999-03-31,86.09375
1999-04-01,85.5
1999-04-05,93.25
1999-04-06,91.4375
1999-04-07,87.90625
1999-04-08,89.5
1999-04-09,91.4375
1999-04-12,92.21875
1999-04-13,89.1875
1999-04-14,84.0
1999-04-15,83.625
1999-04-16,95.0
1999-04-19,79.46875
1999-04-20,86.0
1999-04-21,89.625
1999-04-22,95.03125
1999-04-23,105.0625
1999-04-26,103.59375
1999-04-27,102.9375
1999-04-28,96.75
1999-04-29,84.125
1999-04-30,86.03125
1999-05-03,75.46875
1999-05-04,71.5
1999-05-05,73.25
1999-05-06,68.6875
1999-05-07,68.1875
1999-05-10,73.4375
1999-05-11,74.1875
1999-05-12,71.46875
1999-05-13,68.0
1999-05-14,66.1875
1999-05-17,68.8125
1999-05-18,66.3125
1999-05-19,69.78125
1999-05-20,65.40625
1999-05-21,64.28125
1999-05-24,58.75
1999-05-25,55.78125
1999-05-26,60.46875
1999-05-27,57.28125
1999-05-28,59.375
1999-06-01,52.90625
1999-06-02,56.0625
1999-06-03,52.53125
1999-06-04,54.21875
1999-06-07,58.6875
1999-06-08,55.78125
1999-06-09,57.0
1999-06-10,57.96875
1999-06-11,52.90625
1999-06-14,46.0
1999-06-15,48.25
1999-06-16,55.84375
1999-06-17,56.46875
1999-06-18,55.65625
1999-06-21,61.75
1999-06-22,58.75
1999-06-23,58.875
1999-06-24,56.8125
1999-06-25,55.09375
1999-06-28,55.34375
1999-06-29,58.03125
1999-06-30,62.5625
1999-07-01,61.1875
1999-07-02,62.03125
1999-07-06,63.4375
1999-07-07,60.9375
1999-07-08,62.6875
1999-07-09,62.75
1999-07-12,58.6875
1999-07-13,63.0625
1999-07-14,67.5
1999-07-15,69.78125
1999-07-16,68.8125
1999-07-19,65.84375
1999-07-20,60.0625
1999-07-21,62.71875
1999-07-22,53.40625
1999-07-23,57.28125
1999-07-26,52.96875
1999-07-27,50.5
1999-07-28,52.875
1999-07-29,50.78125
1999-07-30,50.03125
1999-08-02,47.0
1999-08-03,47.4375
1999-08-04,44.21875
1999-08-05,48.625
1999-08-06,44.78125
1999-08-09,42.75
1999-08-10,45.5
1999-08-11,45.46875
1999-08-12,45.875
1999-08-13,48.71875
1999-08-16,49.15625
1999-08-17,54.625
1999-08-18,56.5625
1999-08-19,53.0625
1999-08-20,56.71875
1999-08-23,59.1875
1999-08-24,60.03125
1999-08-25,66.4375
1999-08-26,64.28125
1999-08-27,64.25
1999-08-30,59.625
1999-08-31,62.1875
1999-09-01,59.53125
1999-09-02,60.0625
1999-09-03,62.4375
1999-09-07,62.9375
1999-09-08,61.4375
1999-09-09,63.625
1999-09-10,66.5
1999-09-13,63.3125
1999-09-14,66.0
1999-09-15,65.5625
1999-09-16,65.25
1999-09-17,63.8125
1999-09-20,62.75
1999-09-21,62.25
1999-09-22,66.0
1999-09-23,62.25
1999-09-24,65.0
1999-09-27,62.5625
1999-09-28,65.875
1999-09-29,80.75
1999-09-30,79.9375
1999-10-01,77.25
1999-10-04,77.0625
1999-10-05,78.4375
1999-10-06,82.4375
1999-10-07,87.3125
1999-10-08,89.25
1999-10-11,88.375
1999-10-12,84.9375
1999-10-13,79.9375
1999-10-14,79.59369699999999
1999-10-15,75.0625
1999-10-18,74.0625
1999-10-19,76.625
1999-10-20,80.5
1999-10-21,80.75
1999-10-22,78.625
1999-10-25,82.75
1999-10-26,81.25
1999-10-27,75.9375
1999-10-28,71.0
1999-10-29,70.625
1999-11-01,69.125
1999-11-02,66.4375
1999-11-03,65.8125
1999-11-04,63.0625
1999-11-05,64.9375
1999-11-08,78.0
1999-11-09,70.8125
1999-11-10,72.0
1999-11-11,73.0
1999-11-12,74.9375
1999-11-15,73.5
1999-11-16,78.9375
1999-11-17,76.5
1999-11-18,77.9375
1999-11-19,77.9375
1999-11-22,80.5
1999-11-23,81.75
1999-11-24,87.25
1999-11-26,93.125
1999-11-29,90.4375
1999-11-30,85.0625
1999-12-01,85.0
1999-12-02,89.0625
1999-12-03,86.5625
1999-12-06,87.75
1999-12-07,86.0625
1999-12-08,88.5625
1999-12-09,103.625
1999-12-10,106.6875
1999-12-13,102.5
1999-12-14,95.625
1999-12-15,96.5
1999-12-16,94.875
1999-12-17,94.0625
1999-12-20,97.0
1999-12-21,99.875
1999-12-22,97.6875
1999-12-23,90.0
1999-12-27,81.125
1999-12-28,82.3125
1999-12-29,83.5
1999-12-30,79.0625
1999-12-31,76.125
2000-01-03,89.375
2000-01-04,81.9375
2000-01-05,69.75
2000-01-06,65.5625
2000-01-07,69.5625
2000-01-10,69.1875
2000-01-11,66.75
2000-01-12,63.5625
2000-01-13,65.9375
2000-01-14,64.25
2000-01-18,64.125
2000-01-19,66.8125
2000-01-20,64.75
2000-01-21,62.0625
2000-01-24,70.125
2000-01-25,69.25
2000-01-26,64.8125
2000-01-27,66.9375
2000-01-28,61.6875
2000-01-31,64.5625
2000-02-01,67.4375
2000-02-02,69.4375
2000-02-03,84.1875
2000-02-04,78.5625
2000-02-07,75.0
2000-02-08,83.125
2000-02-09,80.25
2000-02-10,76.1875
2000-02-11,76.1875
2000-02-14,74.4375
2000-02-15,73.8125
2000-02-16,70.6875
2000-02-17,69.0
2000-02-18,64.75
2000-02-22,63.5625
2000-02-23,70.4375
2000-02-24,68.4375
2000-02-25,69.125
2000-02-28,65.75
2000-02-29,68.875
2000-03-01,65.875
2000-03-02,62.5625
2000-03-03,62.5
2000-03-06,63.9375
2000-03-07,63.5
2000-03-08,63.625
2000-03-09,68.8125
2000-03-10,66.875
2000-03-13,65.3125
2000-03-14,65.625
2000-03-15,63.75
2000-03-16,66.25
2000-03-17,64.8125
2000-03-20,64.1875
2000-03-21,72.375
2000-03-22,70.6875
2000-03-23,67.6875
2000-03-24,72.6875
2000-03-27,73.125
2000-03-28,70.125
2000-03-29,66.25
2000-03-30,66.5
2000-03-31,67.0
2000-04-03,63.5625
2000-04-04,63.9375
2000-04-05,62.1875
2000-04-06,64.25
2000-04-07,67.5625
2000-04-10,63.375
2000-04-11,63.375
2000-04-12,56.375
2000-04-13,48.0
2000-04-14,46.875
2000-04-17,47.0625
2000-04-18,54.9375
2000-04-19,53.4375
2000-04-20,52.375
2000-04-24,49.8125
2000-04-25,52.4375
2000-04-26,53.5
2000-04-27,52.875
2000-04-28,55.1875
2000-05-01,59.9375
2000-05-02,56.125
2000-05-03,54.125
2000-05-04,55.0625
2000-05-05,58.5
2000-05-08,56.015598
2000-05-09,56.25
2000-05-10,53.3125
2000-05-11,54.875
2000-05-12,53.75
2000-05-15,56.0625
2000-05-16,59.0625
2000-05-17,61.0
2000-05-18,55.375
2000-05-19,52.625
2000-05-22,51.875
2000-05-23,46.6875
2000-05-24,48.5625
2000-05-25,45.5
2000-05-26,46.5
2000-05-30,51.75
2000-05-31,48.3125
2000-06-01,50.1875
2000-06-02,57.875
2000-06-05,54.5
2000-06-06,50.5625
2000-06-07,51.8125
2000-06-08,51.875
2000-06-09,52.1875
2000-06-12,48.4375
2000-06-13,49.0
2000-06-14,46.4375
2000-06-15,46.3125
2000-06-16,46.0
2000-06-19,45.3125
2000-06-20,46.125
2000-06-21,46.0625
2000-06-22,42.0
2000-06-23,33.875
2000-06-26,33.9375
2000-06-27,36.5
2000-06-28,37.875
2000-06-29,37.125
2000-06-30,36.3125
2000-07-03,37.0
2000-07-05,36.5
2000-07-06,36.0625
2000-07-07,36.125
2000-07-10,35.0625
2000-07-11,33.125
2000-07-12,35.0625
2000-07-13,35.0
2000-07-14,42.625
2000-07-17,41.125
2000-07-18,41.75
2000-07-19,40.875
2000-07-20,40.3125
2000-07-21,41.125
2000-07-24,38.75
2000-07-25,37.625
2000-07-26,36.0625
2000-07-27,31.375
2000-07-28,30.0
2000-07-31,30.125
2000-08-01,30.25
2000-08-02,30.8125
2000-08-03,31.5
2000-08-04,32.5
2000-08-07,33.8125
2000-08-08,32.9375
2000-08-09,30.875
2000-08-10,30.4375
2000-08-11,33.6875
2000-08-14,34.875
2000-08-15,37.5625
2000-08-16,38.625
2000-08-17,38.25
2000-08-18,39.0
2000-08-21,37.5
2000-08-22,36.5
2000-08-23,38.8125
2000-08-24,39.375
2000-08-25,39.9375
2000-08-28,39.125
2000-08-29,39.625
2000-08-30,42.9375
2000-08-31,41.5
2000-09-01,41.5
2000-09-05,45.6875
2000-09-06,45.875
2000-09-07,43.5
2000-09-08,42.9375
2000-09-11,42.375
2000-09-12,42.6875
2000-09-13,42.4375
2000-09-14,44.875
2000-09-15,43.625
2000-09-18,42.8125
2000-09-19,40.75
2000-09-20,37.5
2000-09-21,40.0625
2000-09-22,41.4375
2000-09-25,40.375
2000-09-26,39.75
2000-09-27,37.875
2000-09-28,40.0
2000-09-29,38.4375
2000-10-02,35.875
2000-10-03,35.0625
2000-10-04,36.0
2000-10-05,33.5625
2000-10-06,31.5625
2000-10-09,30.0625
2000-10-10,30.4375
2000-10-11,27.8125
2000-10-12,25.125
2000-10-13,28.4375
2000-10-16,24.3125
2000-10-17,21.9375
2000-10-18,25.125
2000-10-19,27.75
2000-10-20,30.8125
2000-10-23,30.0
2000-10-24,29.5625
2000-10-25,31.875
2000-10-26,36.875
2000-10-27,35.625
2000-10-30,32.875
2000-10-31,36.625
2000-11-01,37.375
2000-11-02,39.75
2000-11-03,37.5625
2000-11-06,36.5625
2000-11-07,36.9375
2000-11-08,33.875
2000-11-09,31.25
2000-11-10,30.0625
2000-11-13,27.8125
2000-11-14,28.9375
2000-11-15,29.5
2000-11-16,27.8125
2000-11-17,27.4375
2000-11-20,25.8125
2000-11-21,24.25
2000-11-22,25.1875
2000-11-24,28.9375
2000-11-27,28.0
2000-11-28,25.0312
2000-11-29,26.9375
2000-11-30,24.6875
2000-12-01,24.625
2000-12-04,26.5625
2000-12-05,25.375
2000-12-06,23.625
2000-12-07,21.375
2000-12-08,23.4375
2000-12-11,25.3125
2000-12-12,25.875
2000-12-13,23.75
2000-12-14,22.6875
2000-12-15,22.875
2000-12-18,19.875
2000-12-19,18.25
2000-12-20,16.6875
2000-12-21,15.1875
2000-12-22,15.5625
2000-12-26,16.9375
2000-12-27,16.875
2000-12-28,17.375
2000-12-29,15.5625
2001-01-02,13.875
2001-01-03,17.5625
2001-01-04,15.5
2001-01-05,14.5625
2001-01-08,14.9375
2001-01-09,16.375
2001-01-10,16.5
2001-01-11,17.0
2001-01-12,17.6875
2001-01-16,18.0625
2001-01-17,18.375
2001-01-18,19.5
2001-01-19,19.9375
2001-01-22,18.5
2001-01-23,18.9531
2001-01-24,21.875
2001-01-25,19.0
2001-01-26,19.5
2001-01-29,20.125
2001-01-30,18.9375
2001-01-31,17.3125
2001-02-01,16.25
2001-02-02,14.375
2001-02-05,14.4375
2001-02-06,15.8125
2001-02-07,15.0
2001-02-08,14.375
2001-02-09,13.375
2001-02-12,14.5
2001-02-13,13.75
2001-02-14,14.4375
2001-02-15,14.5
2001-02-16,13.6875
2001-02-20,12.5
2001-02-21,11.9375
2001-02-22,11.9375
2001-02-23,11.8125
2001-02-26,11.9375
2001-02-27,11.75
2001-02-28,10.1875
2001-03-01,10.4375
2001-03-02,10.0
2001-03-05,12.625
2001-03-06,11.875
2001-03-07,12.25
2001-03-08,11.6875
2001-03-09,12.25
2001-03-12,10.625
2001-03-13,11.0
2001-03-14,10.625
2001-03-15,10.875
2001-03-16,11.0
2001-03-19,10.5
2001-03-20,10.25
2001-03-21,10.0
2001-03-22,10.1875
2001-03-23,10.1875
2001-03-26,10.94
2001-03-27,11.64
2001-03-28,10.8
2001-03-29,10.0
2001-03-30,10.23
2001-04-02,9.1
2001-04-03,8.63
2001-04-04,8.4
2001-04-05,9.12
2001-04-06,8.37
2001-04-09,11.18
2001-04-10,12.01
2001-04-11,13.32
2001-04-12,14.67
2001-04-16,14.03
2001-04-17,14.74
2001-04-18,16.540001
2001-04-19,15.99
2001-04-20,15.78
2001-04-23,16.200001
2001-04-24,15.68
2001-04-25,16.09
2001-04-26,15.43
2001-04-27,15.27
2001-04-30,15.78
2001-05-01,16.889999
2001-05-02,17.110001
2001-05-03,16.75
2001-05-04,17.559998999999998
2001-05-07,16.92
2001-05-08,16.18
2001-05-09,15.01
2001-05-10,14.62
2001-05-11,14.68
2001-05-14,13.33
2001-05-15,13.54
2001-05-16,14.13
2001-05-17,14.78
2001-05-18,14.72
2001-05-21,16.379998999999998
2001-05-22,16.25
2001-05-23,15.6
2001-05-24,16.75
2001-05-25,17.09
2001-05-29,17.219998999999998
2001-05-30,15.66
2001-05-31,16.690001000000002
2001-06-01,16.950001
2001-06-04,16.91
2001-06-05,16.440001000000002
2001-06-06,15.99
2001-06-07,16.129998999999998
2001-06-08,15.7
2001-06-11,14.86
2001-06-12,14.64
2001-06-13,14.12
2001-06-14,13.29
2001-06-15,12.49
2001-06-18,11.83
2001-06-19,11.36
2001-06-20,12.53
2001-06-21,13.08
2001-06-22,12.4
2001-06-25,12.81
2001-06-26,13.25
2001-06-27,14.04
2001-06-28,14.36
2001-06-29,14.15
2001-07-02,14.53
2001-07-03,14.13
2001-07-05,15.27
2001-07-06,15.27
2001-07-09,15.81
2001-07-10,15.61
2001-07-11,15.34
2001-07-12,16.49
2001-07-13,16.98
2001-07-16,16.01
2001-07-17,16.35
2001-07-18,15.96
2001-07-19,16.49
2001-07-20,16.98
2001-07-23,16.030001000000002
2001-07-24,12.06
2001-07-25,11.51
2001-07-26,12.33
2001-07-27,12.25
2001-07-30,12.55
2001-07-31,12.49
2001-08-01,12.5
2001-08-02,12.19
2001-08-03,12.15
2001-08-06,11.9
2001-08-07,11.6
2001-08-08,11.11
2001-08-09,10.46
2001-08-10,9.95
2001-08-13,10.12
2001-08-14,10.53
2001-08-15,10.08
2001-08-16,9.81
2001-08-17,9.99
2001-08-20,10.4
2001-08-21,9.89
2001-08-22,10.2
2001-08-23,9.63
2001-08-24,10.23
2001-08-27,10.13
2001-08-28,9.97
2001-08-29,9.19
2001-08-30,8.69
2001-08-31,8.94
2001-09-04,8.59
2001-09-05,7.65
2001-09-06,8.15
2001-09-07,8.51
2001-09-10,8.63
2001-09-17,7.49
2001-09-18,7.29
2001-09-19,7.31
2001-09-20,7.48
2001-09-21,7.48
2001-09-24,7.46
2001-09-25,7.09
2001-09-26,6.35
2001-09-27,6.2
2001-09-28,5.97
2001-10-01,6.01
2001-10-02,6.08
2001-10-03,6.76
2001-10-04,7.04
2001-10-05,7.2
2001-10-08,7.12
2001-10-09,6.91
2001-10-10,7.26
2001-10-11,7.85
2001-10-12,8.07
2001-10-15,8.88
2001-10-16,9.56
2001-10-17,8.92
2001-10-18,8.47
2001-10-19,8.01
2001-10-22,8.77
2001-10-23,9.55
2001-10-24,7.64
2001-10-25,7.77
2001-10-26,7.56
2001-10-29,7.05
2001-10-30,6.42
2001-10-31,6.98
2001-11-01,6.95
2001-11-02,6.71
2001-11-05,6.99
2001-11-06,7.05
2001-11-07,7.43
2001-11-08,6.97
2001-11-09,7.12
2001-11-12,7.05
2001-11-13,7.29
2001-11-14,9.49
2001-11-15,9.05
2001-11-16,8.95
2001-11-19,9.19
2001-11-20,8.6
2001-11-21,8.8
2001-11-23,9.08
2001-11-26,12.21
2001-11-27,11.48
2001-11-28,11.59
2001-11-29,11.15
2001-11-30,11.32
2001-12-03,10.49
2001-12-04,11.93
2001-12-05,11.76
2001-12-06,12.1
2001-12-07,11.71
2001-12-10,11.65
2001-12-11,12.24
2001-12-12,11.91
2001-12-13,10.89
2001-12-14,11.0
2001-12-17,10.81
2001-12-18,10.86
2001-12-19,10.71
2001-12-20,10.15
2001-12-21,10.0
2001-12-24,9.83
2001-12-26,11.1
2001-12-27,10.6
2001-12-28,10.9
2001-12-31,10.82
