Date,Close
1992-02-25,1.18
1992-02-26,1.18
1992-02-27,1.156
1992-02-28,1.171
1992-03-02,1.167
1992-03-03,1.167
1992-03-04,1.1909999999999998
1992-03-05,1.18
1992-03-06,1.165
1992-03-09,1.18
1992-03-10,1.188
1992-03-11,1.1840000000000002
1992-03-12,1.197
1992-03-13,1.212
1992-03-16,1.227
1992-03-17,1.245
1992-03-18,1.247
1992-03-19,1.253
1992-03-20,1.268
1992-03-23,1.3459999999999999
1992-03-24,1.4180000000000001
1992-03-25,1.379
1992-03-26,1.3219999999999998
1992-03-27,1.3259999999999998
1992-03-30,1.3319999999999999
1992-03-31,1.357
1992-04-01,1.381
1992-04-02,1.3519999999999999
1992-04-03,1.319
1992-04-06,1.315
1992-04-07,1.285
1992-04-08,1.305
1992-04-09,1.31
1992-04-10,1.294
1992-04-13,1.27
1992-04-14,1.276
1992-04-15,1.34
1992-04-16,1.361
1992-04-20,1.4169999999999998
1992-04-21,1.4680000000000002
1992-04-22,1.571
1992-04-23,1.5959999999999999
1992-04-24,1.386
1992-04-27,1.383
1992-04-28,1.409
1992-04-29,1.45
1992-04-30,1.422
1992-05-01,1.431
1992-05-04,1.4580000000000002
1992-05-05,1.5290000000000001
1992-05-06,1.496
1992-05-07,1.484
1992-05-08,1.475
1992-05-11,1.49
1992-05-12,1.5430000000000001
1992-05-13,1.5619999999999998
1992-05-14,1.6230000000000002
1992-05-15,1.6569999999999998
1992-05-18,1.6780000000000002
1992-05-19,1.751
1992-05-20,1.788
1992-05-21,1.685
1992-05-22,1.545
1992-05-26,1.63
1992-05-27,1.59
1992-05-28,1.617
1992-05-29,1.625
1992-06-01,1.66
1992-06-02,1.652
1992-06-03,1.5859999999999999
1992-06-04,1.609
1992-06-05,1.653
1992-06-08,1.625
1992-06-09,1.6340000000000001
1992-06-10,1.619
1992-06-11,1.5919999999999999
1992-06-12,1.535
1992-06-15,1.5630000000000002
1992-06-16,1.6030000000000002
1992-06-17,1.605
1992-06-18,1.591
1992-06-19,1.556
1992-06-22,1.545
1992-06-23,1.517
1992-06-24,1.521
1992-06-25,1.53
1992-06-26,1.5190000000000001
1992-06-29,1.508
1992-06-30,1.518
1992-07-01,1.551
1992-07-02,1.579
1992-07-06,1.577
1992-07-07,1.595
1992-07-08,1.63
1992-07-09,1.639
1992-07-10,1.653
1992-07-13,1.722
1992-07-14,1.692
1992-07-15,1.7269999999999999
1992-07-16,1.703
1992-07-17,1.714
1992-07-20,1.749
1992-07-21,1.77
1992-07-22,1.8090000000000002
1992-07-23,1.795
1992-07-24,1.939
1992-07-27,1.8559999999999999
1992-07-28,1.838
1992-07-29,1.88
1992-07-30,1.932
1992-07-31,1.892
1992-08-03,1.857
1992-08-04,1.861
1992-08-05,1.851
1992-08-06,1.8769999999999998
1992-08-07,1.889
1992-08-10,1.9240000000000002
1992-08-11,1.922
1992-08-12,1.911
1992-08-13,1.8530000000000002
1992-08-14,1.8319999999999999
1992-08-17,1.7619999999999998
1992-08-18,1.847
1992-08-19,1.838
1992-08-20,1.845
1992-08-21,1.854
1992-08-24,1.9869999999999999
1992-08-25,1.929
1992-08-26,1.882
1992-08-27,1.944
1992-08-28,2.115
1992-08-31,2.112
1992-09-01,2.081
1992-09-02,2.051
1992-09-03,2.131
1992-09-04,2.147
1992-09-08,2.044
1992-09-09,2.08
1992-09-10,2.128
1992-09-11,2.148
1992-09-14,2.184
1992-09-15,2.244
1992-09-16,2.269
1992-09-17,2.231
1992-09-18,2.3280000000000003
1992-09-21,2.452
1992-09-22,2.6460000000000004
1992-09-23,2.7430000000000003
1992-09-24,2.464
1992-09-25,2.474
1992-09-28,2.435
1992-09-29,2.513
1992-09-30,2.515
1992-10-01,2.5180000000000002
1992-10-02,2.505
1992-10-05,2.3819999999999997
1992-10-06,2.44
1992-10-07,2.39
1992-10-08,2.298
1992-10-09,2.293
1992-10-12,2.23
1992-10-13,2.151
1992-10-14,2.326
1992-10-15,2.432
1992-10-16,2.452
1992-10-19,2.5669999999999997
1992-10-20,2.571
1992-10-21,2.488
1992-10-22,2.404
1992-10-23,2.499
1992-10-26,2.2769999999999997
1992-10-27,2.295
1992-10-28,2.3609999999999998
1992-10-29,2.3080000000000003
1992-10-30,2.295
1992-11-02,2.421
1992-11-03,2.441
1992-11-04,2.4019999999999997
1992-11-05,2.3819999999999997
1992-11-06,2.345
1992-11-09,2.354
1992-11-10,2.417
1992-11-11,2.398
1992-11-12,2.443
1992-11-13,2.423
1992-11-16,2.411
1992-11-17,2.4090000000000003
1992-11-18,2.375
1992-11-19,2.332
1992-11-20,2.155
1992-11-23,2.108
1992-11-24,2.039
1992-11-25,2.025
1992-11-30,2.0869999999999997
1992-12-01,1.895
1992-12-02,1.933
1992-12-03,1.979
1992-12-04,1.985
1992-12-07,1.9569999999999999
1992-12-08,1.9709999999999999
1992-12-09,2.044
1992-12-10,2.114
1992-12-11,2.089
1992-12-14,2.03
1992-12-15,2.097
1992-12-16,2.072
1992-12-17,2.085
1992-12-18,2.092
1992-12-21,2.031
1992-12-22,2.003
1992-12-23,1.8659999999999999
1992-12-28,1.735
1992-12-29,1.7009999999999998
1992-12-30,1.695
1992-12-31,1.6869999999999998
1993-01-04,1.554
1993-01-05,1.584
1993-01-06,1.5819999999999999
1993-01-07,1.6
1993-01-08,1.5590000000000002
1993-01-11,1.614
1993-01-12,1.598
1993-01-13,1.6119999999999999
1993-01-14,1.646
1993-01-15,1.6469999999999998
1993-01-18,1.6030000000000002
1993-01-19,1.551
1993-01-20,1.631
1993-01-21,1.6769999999999998
1993-01-22,1.6340000000000001
1993-01-25,1.5730000000000002
1993-01-26,1.589
1993-01-27,1.575
1993-01-28,1.588
1993-01-29,1.597
1993-02-01,1.6269999999999998
1993-02-02,1.569
1993-02-03,1.5830000000000002
1993-02-04,1.618
1993-02-05,1.6780000000000002
1993-02-08,1.7409999999999999
1993-02-09,1.686
1993-02-10,1.712
1993-02-11,1.745
1993-02-12,1.71
1993-02-16,1.765
1993-02-17,1.797
1993-02-18,1.8730000000000002
1993-02-19,1.906
1993-02-22,1.849
1993-02-23,1.835
1993-02-24,1.848
1993-02-25,1.8940000000000001
1993-02-26,1.8559999999999999
1993-03-02,1.827
1993-03-03,1.764
1993-03-04,1.798
1993-03-05,1.787
1993-03-08,1.824
1993-03-09,1.921
1993-03-10,1.926
1993-03-11,1.945
1993-03-12,1.915
1993-03-15,1.965
1993-03-16,1.913
1993-03-17,2.013
1993-03-18,2.031
1993-03-19,2.0869999999999997
1993-03-22,2.042
1993-03-23,2.117
1993-03-24,2.224
1993-03-25,2.023
1993-03-26,1.975
1993-03-29,2.0269999999999997
1993-03-30,2.042
1993-03-31,2.069
1993-04-01,2.037
1993-04-02,2.025
1993-04-05,2.093
1993-04-06,2.153
1993-04-07,2.154
1993-04-08,2.229
1993-04-12,2.344
1993-04-13,2.32
1993-04-14,2.364
1993-04-15,2.3569999999999998
1993-04-16,2.391
1993-04-19,2.408
1993-04-20,2.4419999999999997
1993-04-21,2.633
1993-04-22,2.728
1993-04-23,2.758
1993-04-26,2.3169999999999997
1993-04-27,2.318
1993-04-28,2.354
1993-04-29,2.372
1993-04-30,2.365
1993-05-03,2.289
1993-05-04,2.3169999999999997
1993-05-05,2.224
1993-05-06,2.174
1993-05-07,2.162
1993-05-10,2.082
1993-05-11,2.157
1993-05-12,2.215
1993-05-13,2.271
1993-05-14,2.262
1993-05-17,2.314
1993-05-18,2.349
1993-05-19,2.315
1993-05-20,2.322
1993-05-21,2.119
1993-05-24,2.009
1993-05-25,2.084
1993-05-26,2.086
1993-05-27,2.104
1993-05-28,2.141
1993-06-01,2.1790000000000003
1993-06-02,2.108
1993-06-03,2.114
1993-06-04,2.11
1993-06-07,2.036
1993-06-08,2.126
1993-06-09,2.171
1993-06-10,2.141
1993-06-11,2.178
1993-06-14,2.2
1993-06-15,2.1519999999999997
1993-06-16,2.193
1993-06-17,2.241
1993-06-18,2.255
1993-06-21,2.195
1993-06-22,2.086
1993-06-23,1.9180000000000001
1993-06-24,2.1590000000000003
1993-06-25,2.157
1993-06-28,2.197
1993-06-29,2.171
1993-06-30,2.181
1993-07-01,2.121
1993-07-02,2.104
1993-07-06,2.144
1993-07-07,2.158
1993-07-08,2.126
1993-07-09,2.153
1993-07-12,2.085
1993-07-13,2.081
1993-07-14,2.0340000000000003
1993-07-15,2.031
1993-07-16,2.0669999999999997
1993-07-19,2.024
1993-07-20,2.033
1993-07-21,2.095
1993-07-22,2.096
1993-07-23,2.121
1993-07-26,2.124
1993-07-27,2.11
1993-07-28,2.14
1993-07-29,2.181
1993-07-30,2.22
1993-08-02,2.2159999999999997
1993-08-03,2.189
1993-08-04,2.2
1993-08-05,2.225
1993-08-06,2.2030000000000003
1993-08-09,2.176
1993-08-10,2.218
1993-08-11,2.253
1993-08-12,2.296
1993-08-13,2.295
1993-08-16,2.3569999999999998
1993-08-17,2.35
1993-08-18,2.41
1993-08-19,2.39
1993-08-20,2.46
1993-08-23,2.418
1993-08-24,2.401
1993-08-25,2.381
1993-08-26,2.428
1993-08-27,2.447
1993-08-30,2.403
1993-08-31,2.375
1993-09-02,2.406
1993-09-03,2.391
1993-09-07,2.272
1993-09-08,2.283
1993-09-09,2.2640000000000002
1993-09-10,2.1959999999999997
1993-09-13,2.1959999999999997
1993-09-14,2.157
1993-09-15,2.123
1993-09-16,2.085
1993-09-17,2.165
1993-09-20,2.193
1993-09-21,2.238
1993-09-22,2.158
1993-09-23,2.066
1993-09-24,2.2569999999999997
1993-09-27,2.2640000000000002
1993-09-28,2.302
1993-09-29,2.318
1993-09-30,2.291
1993-10-01,2.2769999999999997
1993-10-04,2.197
1993-10-05,2.178
1993-10-06,2.173
1993-10-07,2.122
1993-10-08,2.141
1993-10-11,2.185
1993-10-12,2.151
1993-10-13,2.205
1993-10-14,2.167
1993-10-15,2.1719999999999997
1993-10-18,2.131
1993-10-19,2.166
1993-10-20,2.116
1993-10-21,2.126
1993-10-22,2.155
1993-10-25,2.313
1993-10-26,2.305
1993-10-27,2.364
1993-10-28,2.385
1993-10-29,2.3680000000000003
1993-11-01,2.434
1993-11-02,2.407
1993-11-03,2.441
1993-11-04,2.4459999999999997
1993-11-05,2.44
1993-11-08,2.3890000000000002
1993-11-09,2.38
1993-11-10,2.323
1993-11-11,2.2969999999999997
1993-11-12,2.233
1993-11-15,2.262
1993-11-16,2.25
1993-11-17,2.295
1993-11-18,2.336
1993-11-19,2.385
1993-11-22,2.385
1993-11-23,2.352
1993-11-24,2.355
1993-11-29,2.275
1993-11-30,2.2430000000000003
1993-12-01,2.198
1993-12-02,2.135
1993-12-03,2.153
1993-12-06,2.033
1993-12-07,2.0540000000000003
1993-12-08,1.982
1993-12-09,1.916
1993-12-10,1.946
1993-12-13,1.893
1993-12-14,2.016
1993-12-15,2.013
1993-12-16,2.075
1993-12-17,2.105
1993-12-20,2.1719999999999997
1993-12-21,2.002
1993-12-22,2.022
1993-12-23,1.964
1993-12-27,2.088
1993-12-28,2.075
1993-12-29,2.0540000000000003
1993-12-30,1.9969999999999999
1994-01-03,1.929
1994-01-04,1.964
1994-01-05,2.0909999999999997
1994-01-06,2.094
1994-01-07,2.156
1994-01-10,2.157
1994-01-11,2.219
1994-01-12,2.237
1994-01-13,2.194
1994-01-14,2.2680000000000002
1994-01-17,2.36
1994-01-18,2.318
1994-01-19,2.252
1994-01-20,2.25
1994-01-21,2.305
1994-01-24,2.47
1994-01-25,2.246
1994-01-26,2.359
1994-01-27,2.417
1994-01-28,2.528
1994-01-31,2.5540000000000003
1994-02-01,2.639
1994-02-02,2.585
1994-02-03,2.383
1994-02-04,2.369
1994-02-07,2.347
1994-02-08,2.411
1994-02-09,2.358
1994-02-10,2.374
1994-02-11,2.356
1994-02-14,2.252
1994-02-15,2.253
1994-02-16,2.345
1994-02-17,2.385
1994-02-18,2.418
1994-02-22,2.296
1994-02-23,2.2319999999999998
1994-02-24,2.248
1994-02-25,2.292
1994-02-28,2.208
1994-03-01,2.18
1994-03-02,2.171
1994-03-03,2.146
1994-03-04,2.188
1994-03-07,2.167
1994-03-08,2.1959999999999997
1994-03-09,2.156
1994-03-10,2.116
1994-03-11,2.096
1994-03-14,2.05
1994-03-15,2.104
1994-03-16,2.1630000000000003
1994-03-17,2.124
1994-03-18,2.103
1994-03-21,2.055
1994-03-22,2.1069999999999998
1994-03-23,2.077
1994-03-24,1.9809999999999999
1994-03-25,2.072
1994-03-28,2.066
1994-03-29,2.062
1994-03-30,2.0580000000000003
1994-03-31,2.075
1994-04-04,2.144
1994-04-05,2.069
1994-04-06,2.097
1994-04-07,2.085
1994-04-08,2.066
1994-04-11,2.068
1994-04-12,2.089
1994-04-13,2.131
1994-04-14,2.1630000000000003
1994-04-15,2.187
1994-04-18,2.156
1994-04-19,2.129
1994-04-20,2.1390000000000002
1994-04-21,2.1319999999999997
1994-04-22,2.076
1994-04-25,2.1519999999999997
1994-04-26,2.103
1994-04-28,2.0669999999999997
1994-04-29,2.0669999999999997
1994-05-02,2.009
1994-05-03,2.002
1994-05-04,2.0340000000000003
1994-05-05,2.044
1994-05-06,2.037
1994-05-09,1.986
1994-05-10,1.99
1994-05-11,1.95
1994-05-12,1.9469999999999998
1994-05-13,1.923
1994-05-16,1.913
1994-05-17,1.949
1994-05-18,1.943
1994-05-19,1.9569999999999999
1994-05-20,1.9040000000000001
1994-05-23,1.851
1994-05-24,1.8840000000000001
1994-05-25,1.8359999999999999
1994-05-26,1.8619999999999999
1994-05-27,1.8419999999999999
1994-05-31,1.9169999999999998
1994-06-01,1.89
1994-06-02,1.982
1994-06-03,1.965
1994-06-06,1.97
1994-06-07,2.022
1994-06-08,2.0869999999999997
1994-06-09,2.0469999999999997
1994-06-10,2.134
1994-06-13,2.121
1994-06-14,2.13
1994-06-15,2.1719999999999997
1994-06-16,2.134
1994-06-17,2.085
1994-06-20,2.126
1994-06-21,2.0780000000000003
1994-06-22,2.024
1994-06-23,1.966
1994-06-24,2.134
1994-06-27,2.136
1994-06-28,2.2
1994-06-29,2.18
1994-06-30,2.184
1994-07-01,2.2159999999999997
1994-07-05,2.131
1994-07-06,2.122
1994-07-07,2.072
1994-07-08,2.023
1994-07-11,2.026
1994-07-12,2.005
1994-07-13,2.0
1994-07-14,1.9769999999999999
1994-07-15,1.9480000000000002
1994-07-18,1.945
1994-07-19,1.959
1994-07-20,1.901
1994-07-21,1.84
1994-07-22,1.7890000000000001
1994-07-25,1.845
1994-07-26,1.868
1994-07-27,1.8430000000000002
1994-07-28,1.861
1994-07-29,1.893
1994-08-01,1.8780000000000001
1994-08-02,1.8159999999999998
1994-08-03,1.742
1994-08-04,1.761
1994-08-05,1.719
1994-08-08,1.671
1994-08-09,1.703
1994-08-10,1.766
1994-08-11,1.686
1994-08-12,1.72
1994-08-15,1.7530000000000001
1994-08-16,1.79
1994-08-17,1.837
1994-08-18,1.7309999999999999
1994-08-19,1.6740000000000002
1994-08-22,1.6119999999999999
1994-08-23,1.5319999999999998
1994-08-24,1.484
1994-08-25,1.62
1994-08-26,1.617
1994-08-29,1.661
1994-08-30,1.601
1994-08-31,1.5859999999999999
1994-09-01,1.5959999999999999
1994-09-02,1.56
1994-09-06,1.5959999999999999
1994-09-07,1.631
1994-09-08,1.659
1994-09-09,1.6380000000000001
1994-09-12,1.6880000000000002
1994-09-13,1.675
1994-09-14,1.6840000000000002
1994-09-15,1.631
1994-09-16,1.6280000000000001
1994-09-19,1.633
1994-09-20,1.556
1994-09-21,1.493
1994-09-22,1.445
1994-09-23,1.406
1994-09-26,1.716
1994-09-27,1.715
1994-09-28,1.702
1994-09-29,1.7069999999999999
1994-09-30,1.6569999999999998
1994-10-03,1.683
1994-10-04,1.692
1994-10-05,1.6640000000000001
1994-10-06,1.6469999999999998
1994-10-07,1.624
1994-10-10,1.6580000000000001
1994-10-11,1.6640000000000001
1994-10-12,1.642
1994-10-13,1.61
1994-10-14,1.632
1994-10-17,1.653
1994-10-18,1.635
1994-10-19,1.585
1994-10-20,1.557
1994-10-21,1.597
1994-10-24,1.683
1994-10-25,1.9469999999999998
1994-10-26,2.031
1994-10-27,2.008
1994-10-28,1.992
1994-10-31,1.95
1994-11-01,1.936
1994-11-02,1.869
1994-11-03,1.861
1994-11-04,1.8559999999999999
1994-11-07,1.7590000000000001
1994-11-08,1.754
1994-11-09,1.775
1994-11-10,1.7409999999999999
1994-11-11,1.7409999999999999
1994-11-14,1.703
1994-11-15,1.735
1994-11-16,1.659
1994-11-17,1.618
1994-11-18,1.685
1994-11-21,1.661
1994-11-22,1.874
1994-11-23,1.875
1994-11-28,1.871
1994-11-29,1.77
1994-11-30,1.695
1994-12-01,1.653
1994-12-02,1.635
1994-12-05,1.7280000000000002
1994-12-06,1.6909999999999998
1994-12-07,1.784
1994-12-08,1.847
1994-12-09,1.8419999999999999
1994-12-12,1.913
1994-12-13,1.768
1994-12-14,1.714
1994-12-15,1.7180000000000002
1994-12-16,1.685
1994-12-19,1.577
1994-12-20,1.5730000000000002
1994-12-21,1.5919999999999999
1994-12-22,1.639
1994-12-23,1.571
1994-12-27,1.694
1994-12-28,1.685
1994-12-29,1.686
1994-12-30,1.725
1995-01-03,1.683
1995-01-04,1.617
1995-01-05,1.5519999999999998
1995-01-06,1.499
1995-01-09,1.454
1995-01-10,1.439
1995-01-11,1.4369999999999998
1995-01-12,1.3430000000000002
1995-01-13,1.3230000000000002
1995-01-16,1.39
1995-01-17,1.4340000000000002
1995-01-18,1.335
1995-01-19,1.359
1995-01-20,1.425
1995-01-23,1.389
1995-01-24,1.416
1995-01-25,1.361
1995-01-26,1.382
1995-01-27,1.391
1995-01-30,1.3780000000000001
1995-01-31,1.354
1995-02-01,1.39
1995-02-02,1.435
1995-02-03,1.482
1995-02-06,1.538
1995-02-07,1.421
1995-02-08,1.4380000000000002
1995-02-09,1.489
1995-02-10,1.47
1995-02-13,1.39
1995-02-14,1.392
1995-02-15,1.386
1995-02-16,1.399
1995-02-17,1.419
1995-02-21,1.4280000000000002
1995-02-22,1.4280000000000002
1995-02-23,1.46
1995-02-24,1.469
1995-02-27,1.43
1995-02-28,1.483
1995-03-01,1.483
1995-03-02,1.4809999999999999
1995-03-03,1.4480000000000002
1995-03-06,1.431
1995-03-07,1.432
1995-03-08,1.449
1995-03-09,1.442
1995-03-10,1.463
1995-03-13,1.456
1995-03-14,1.47
1995-03-15,1.506
1995-03-16,1.62
1995-03-17,1.5659999999999998
1995-03-20,1.5230000000000001
1995-03-21,1.5130000000000001
1995-03-22,1.548
1995-03-23,1.5659999999999998
1995-03-24,1.5659999999999998
1995-03-27,1.6569999999999998
1995-03-28,1.635
1995-03-29,1.659
1995-03-30,1.6869999999999998
1995-03-31,1.685
1995-04-03,1.681
1995-04-04,1.694
1995-04-05,1.6540000000000001
1995-04-06,1.636
1995-04-07,1.6230000000000002
1995-04-10,1.597
1995-04-11,1.6230000000000002
1995-04-12,1.621
1995-04-13,1.619
1995-04-17,1.656
1995-04-18,1.679
1995-04-19,1.7169999999999999
1995-04-20,1.694
1995-04-21,1.672
1995-04-24,1.713
1995-04-25,1.685
1995-04-26,1.6680000000000001
1995-04-27,1.652
1995-04-28,1.662
1995-05-01,1.695
1995-05-02,1.666
1995-05-03,1.666
1995-05-04,1.653
1995-05-05,1.651
1995-05-08,1.66
1995-05-09,1.681
1995-05-10,1.6780000000000002
1995-05-11,1.651
1995-05-12,1.662
1995-05-15,1.73
1995-05-16,1.7169999999999999
1995-05-17,1.695
1995-05-18,1.743
1995-05-19,1.7409999999999999
1995-05-22,1.729
1995-05-23,1.757
1995-05-24,1.81
1995-05-25,1.775
1995-05-26,1.7690000000000001
1995-05-30,1.7180000000000002
1995-05-31,1.7180000000000002
1995-06-01,1.735
1995-06-02,1.6880000000000002
1995-06-05,1.7309999999999999
1995-06-06,1.686
1995-06-07,1.693
1995-06-08,1.6969999999999998
1995-06-09,1.704
1995-06-12,1.712
1995-06-13,1.7080000000000002
1995-06-14,1.6980000000000002
1995-06-15,1.673
1995-06-16,1.6280000000000001
1995-06-19,1.62
1995-06-20,1.6030000000000002
1995-06-21,1.565
1995-06-22,1.565
1995-06-23,1.5319999999999998
1995-06-26,1.56
1995-06-27,1.569
1995-06-28,1.5319999999999998
1995-06-29,1.52
1995-06-30,1.53
1995-07-05,1.472
1995-07-06,1.4709999999999999
1995-07-07,1.5
1995-07-10,1.565
1995-07-11,1.527
1995-07-12,1.536
1995-07-13,1.4869999999999999
1995-07-14,1.5119999999999998
1995-07-17,1.494
1995-07-18,1.525
1995-07-19,1.495
1995-07-20,1.463
1995-07-21,1.4380000000000002
1995-07-24,1.385
1995-07-25,1.432
1995-07-26,1.47
1995-07-27,1.49
1995-07-28,1.5230000000000001
1995-07-31,1.614
1995-08-01,1.459
1995-08-02,1.422
1995-08-03,1.432
