date,Chicago,Los Angeles,New York
2005-03-30,0.4645835,0.25543475,0.7270833749999998
2005-03-31,0.4125,0.4329722500000001,0.740672375
2005-04-01,0.6355979999999999,0.5133605,0.8482006249999988
2005-04-02,0.375,0.5947465000000001,0.5505208750000001
2005-04-03,0.39538049999999997,0.25964675,0.5296875000000001
2005-04-04,0.5770835,0.11209249999999997,0.5442709999999994
2005-04-05,0.4541665,0.54214425,0.610937375
2005-04-07,0.4104165000000002,0.32894025,0.8121271249999977
2005-04-08,0.6124999999999999,0.177491,0.6578578750000001
2005-04-09,0.41875,0.0735055,0.6046874999999994
2005-04-10,0.4645834999999998,0.3111865,0.8270833750000013
2005-04-11,0.3125,0.5585142500000001,0.6364581249999995
2005-04-12,0.35,0.5313404999999999,0.6848960000000002
2005-04-13,0.4270835,0.4138135,0.7526672500000022
2005-04-14,0.504438,0.36299825,0.4956558333333336
2005-04-15,0.6979170000000001,0.6799364999999999,0.6095787499999997
2005-04-16,0.5875,0.681114,0.573958249999999
2005-04-17,0.7083335000000001,0.3060235,0.69479175
2005-04-18,0.897917,0.131884,0.7192706249999998
2005-04-19,0.4083335000000002,0.11811575,0.994886624999996
2005-04-20,0.35208300000000003,0.197962,0.8100378749999999
2005-04-21,0.4322465,0.41696075,0.5860733749999998
2005-04-22,0.4708329999999998,0.36861550000000004,0.6171539999999994
2005-04-23,0.35,0.2749545,0.5713541250000003
2005-04-24,0.2604165,0.08519025,0.5286458749999998
2005-04-25,0.3666665,0.21290775,0.541666624999998
2005-04-26,0.4604165,0.34983800000000004,0.64010425
2005-04-27,0.34375,0.11684775,0.6641979999999996
2005-04-28,0.4689389999999998,0.06920275,0.4890624999999994
2005-04-29,0.383152,0.1894925,0.50520825
2005-04-30,0.5020830000000001,0.2913045,0.7163823750000001
2005-05-01,0.3458334999999998,0.22241825000000004,0.7104164999999996
2005-05-02,0.358333,0.24470100000000003,0.6317707499999999
2005-05-03,0.4083335000000001,0.27803475,0.5713088750000004
2005-05-04,0.5063405000000002,0.2984147500000001,0.6170969999999995
2005-05-05,0.4354170000000001,0.18088775,0.5260417499999999
2005-05-06,0.4416665,0.16589674999999998,0.6061731250000002
2005-05-07,0.4770835000000001,0.195018,0.4744792500000022
2005-05-08,0.45,0.35067925,0.4307292499999999
2005-05-09,0.3916665,0.248007,0.5385416249999998
2005-05-10,0.41956500000000013,0.276268,0.5984374999999991
2005-05-12,0.2500000000000001,0.5681612500000001,0.6694127499999998
2005-05-13,0.6770835,0.5667120000000001,0.5515317500000012
2005-05-14,0.3270835,0.50520825,0.683333375
2005-05-15,0.29166649999999994,0.37730975,0.7380207500000002
2005-05-16,0.2979165,0.22418475,0.6818943749999994
2005-05-17,0.4013394999999999,0.28987575,0.5838542499999998
2005-05-18,0.4431369999999998,0.389085,0.6074975000000004
2005-05-19,0.6020835000000002,0.4341485,0.6522321250000004
2005-05-20,0.3770835000000001,0.49288950000000004,0.5811821250000004
2005-05-21,0.5374999999999999,0.6445649999999999,0.5828125
2005-05-22,0.4125000000000001,0.5492752500000001,0.5286458750000013
2005-05-23,0.3645835,0.311594,0.59427075
2005-05-24,0.45625,0.27332424999999994,0.5557291249999998
2005-05-27,0.39375,0.3010415,0.6713315
2005-05-28,0.37916699999999975,0.21376799999999999,0.6270833750000009
2005-05-31,0.5208335000000001,0.29275274999999995,0.6156251249999993
2005-06-01,0.4104170000000001,0.16335225,0.5614583750000002
2005-06-02,0.3645835,0.10004525,0.5580020000000002
2005-06-03,0.33655300000000016,0.1139945,0.6224905000000006
2005-06-04,0.4291669999999999,0.09551625,0.5875000000000006
2005-06-05,0.3458335000000001,0.08301625,0.5600090000000002
2005-06-06,0.4187499999999999,0.153125,0.8005209999999999
2005-06-07,0.5395829999999999,0.16490025000000005,0.5974906249999999
2005-06-08,0.5167575000000001,0.215942,0.6348053750000001
2005-06-09,0.6270834999999995,0.104212,0.6239111250000001
2005-06-10,0.522917,0.15529900000000002,0.6063919999999998
2005-06-11,0.377083,0.14039849999999998,0.6848958750000002
2005-06-12,0.252083,0.08822450000000001,0.5994789999999987
2005-06-13,0.372917,0.17237325,0.5859376250000001
2005-06-14,0.28750000000000003,0.20104175,0.552178
2005-06-15,0.30681800000000026,0.13514500000000002,0.5635663750000004
2005-06-16,0.4020835,0.11902174999999998,0.5229166250000002
2005-06-22,0.45625,0.24239125,0.6831618749999999
2005-06-23,0.5362315,0.207337,0.5772637500000003
2005-06-24,0.5270834999999999,0.1797555,0.7497282500000019
2005-06-25,0.4666669999999999,0.13519025,0.6994792499999998
2005-06-26,0.4604165,0.12432075,0.670411875
2005-06-27,0.5916665000000003,0.15194749999999999,0.7163948750000011
2005-06-28,0.4437500000000001,0.128409,0.6911457500000002
2005-06-29,0.5124999999999998,0.18683725,0.6933779999999994
2005-06-30,0.4791670000000001,0.18426475,0.7408284999999991
2005-07-01,0.308333,0.23505425,0.7184347500000001
2005-07-02,0.26875,0.16911250000000005,0.6312501250000004
2005-07-03,0.516667,0.13509949999999998,0.5604166249999999
2005-07-04,0.370833,0.140444,0.599999875
2005-07-06,0.3354169999999998,0.18654225,0.6958805000000041
2005-07-07,0.3604165,0.21589675,0.6255207500000004
2005-07-08,0.4083335,0.14796199999999998,0.5669393749999999
2005-07-09,0.44375,0.120154,0.5270831249999984
2005-07-10,0.3833335,0.11390399999999999,0.5328125
2005-07-11,0.5645830000000001,0.2202445,0.650475375
2005-07-12,0.5338770000000003,0.26824549999999997,0.7026042500000015
2005-07-13,0.39375,0.2363225,0.609848625
2005-07-14,0.4333335,0.37355725,0.6000000000000004
2005-07-15,0.5708335000000004,0.21077874999999996,0.6096479999999995
2005-07-16,0.4208335,0.21793475,0.530729125
2005-07-17,0.4416665,0.17540750000000002,0.5234374999999998
2005-07-18,0.31041650000000026,0.2491395,0.7026041250000008
2005-07-19,0.34166650000000004,0.32620975,0.7541667500000009
2005-07-20,0.4895834999999999,0.323148,0.6151785000000002
2005-07-21,0.4423009999999997,0.24587849999999997,0.6497023750000005
2005-07-22,0.4458335,0.357337,0.6860321249999999
2005-07-24,0.3083330000000001,0.12971024999999994,0.5296875000000005
2005-07-27,0.2827655,0.190308,0.6965868750000003
2005-07-30,0.391667,0.22644925,0.6614582499999995
2005-07-31,0.370833,0.141395,0.6528371250000002
2005-08-01,0.454167,0.18614125000000006,0.6682291250000001
2005-08-02,0.4448369999999998,0.20751799999999998,0.6941445000000013
2005-08-03,0.4416665000000001,0.238406,0.8363838749999998
2005-08-04,0.4791664999999999,0.28722825,0.8250000000000007
2005-08-05,0.3916669999999997,0.34687500000000004,0.7192708749999998
2005-08-06,0.2979165000000001,0.25706525,0.5869791249999999
2005-08-07,0.63125,0.147826,0.5807292499999999
2005-08-08,0.7416664999999998,0.25217399999999995,0.726357249999999
2005-08-09,0.4937500000000001,0.29569749999999995,0.7201538749999997
2005-08-10,0.357337,0.25520825,0.6624998750000006
2005-08-11,0.4833335000000003,0.2169385,0.7471116250000015
2005-08-13,0.3125,0.10729175,0.7682291249999997
2005-08-14,0.30208300000000005,0.09678425,0.6765624999999996
2005-08-15,0.49375,0.15208325,0.7032836250000001
2005-08-16,0.46793500000000005,0.179846,0.7005207500000001
2005-08-17,0.4520834999999999,0.32230825,0.6203868749999972
2005-08-19,0.420833,0.17010874999999998,0.6132576250000001
2005-08-20,0.31041700000000005,0.17762675,0.6078125000000011
2005-08-21,0.2833335,0.19791675,0.6005209999999997
2005-08-22,0.31458299999999995,0.3181612500000001,0.5844429999999998
2005-08-23,0.3333335000000001,0.17988775,0.5479167500000013
2005-08-25,0.5084240000000001,0.35104175000000004,0.5614582499999998
2005-08-26,0.5104164999999999,0.32653975,0.6196497499999994
2005-08-27,0.3750000000000001,0.4413495,0.5338543749999997
2005-08-28,0.36875,0.4030797500000001,0.5229166250000002
2005-08-29,0.4395835000000002,0.36041675,0.598075125
2005-08-30,0.36875,0.3147645,0.5880207499999998
2005-08-31,0.45,0.197826,0.5239582499999998
2005-09-01,0.4416665000000001,0.27653975,0.5526041249999979
2005-09-02,0.3916665,0.2746375,0.677623375
2005-09-03,0.3541665,0.289221,0.6049603749999994
2005-09-04,0.375,0.292663,0.6999999999999986
2005-09-05,0.3145835,0.46621375,0.6885417499999996
2005-09-06,0.4362315000000001,0.5859970000000001,0.8110733749999998
2005-09-07,0.6020834999999994,0.5314312499999999,0.8053499999999979
2005-09-08,0.3979165000000001,0.4263135,0.8651041249999997
2005-09-09,0.45,0.188134,0.8074810000000004
2005-09-10,0.41666699999999984,0.12128625,0.705729125
2005-09-11,0.34791700000000003,0.14375,0.6218749999999998
2005-09-13,0.4395834999999998,0.273415,0.995833249999998
2005-09-14,0.397373,0.2350545,0.7786457500000004
2005-09-15,0.28750000000000003,0.32314299999999996,0.7371278749999999
2005-09-16,0.4229169999999999,0.2024005,0.7864109999999973
2005-09-17,0.4729165,0.40212875,0.7193453750000001
2005-09-18,0.3458329999999999,0.34433875,0.5562502500000002
2005-09-19,0.4395834999999999,0.348098,0.7053875000000034
2005-09-23,0.270833,0.30303450000000004,0.651041625
2005-09-24,0.47291700000000003,0.15668800000000002,0.46250025
2005-09-25,0.389583,0.38659425,0.5481644999999994
2005-09-26,0.3791665,0.5144475000000001,0.6065342499999999
2005-09-28,0.39945650000000016,0.98075175,0.5696135000000019
2005-09-29,0.4291665,0.82848725,0.52752975
2005-09-30,0.466667,0.78125,0.5692707500000002
2005-10-01,0.3979165,0.5627264999999999,0.7609374999999995
2005-10-02,0.36875,0.29637675,0.7515624999999995
2005-10-03,0.4625,0.3750902500000001,0.8046875
2005-10-04,0.4875,0.698415,0.7569301249999963
2005-10-07,0.40625,0.7730075,0.5365801249999982
2005-10-08,0.21875,0.19379525,0.34843737499999994
2005-10-09,0.245833,0.43822475,0.3989582499999999
2005-10-10,0.31875,0.65244575,0.4716666249999989
2005-10-11,0.3166665,0.46082449999999997,0.6069443333333333
2005-10-13,0.8395834999999998,0.7697915,0.4895228333333341
2005-10-14,0.5604165,0.8080615000000001,0.5749999999999995
2005-10-15,0.3208335,0.46884075,0.4596875
2005-10-16,0.3687499999999997,0.12350525,0.3863760000000001
2005-10-17,0.4770829999999999,0.365489,0.5118748750000001
2005-10-18,0.5604165,0.4250085,0.5870083749999998
2005-10-19,0.3441120000000001,0.6422555,0.5812121249999994
2005-10-20,0.2770834999999999,0.6727810000000001,0.5527083749999998
2005-10-21,0.3395835,0.3478715000000001,0.9589088749999992
2005-10-22,0.4541669999999998,0.3264945,0.6692708750000008
2005-10-23,0.3625,0.31077925,0.5567211249999999
2005-10-24,0.5166665,0.30615925,0.7095335000000003
2005-10-25,0.4499999999999996,0.20751799999999998,0.5603695000000023
2005-10-26,0.5105980000000001,0.45665775,0.5093750000000001
2005-10-27,0.7479165000000001,0.27740025,0.5808424999999999
2005-10-28,0.6479170000000001,0.4789855000000001,0.5653818749999996
2005-10-29,0.414583,0.72767175,0.3921874999999999
2005-10-30,0.3020835000000001,0.759556,0.4124999999999997
2005-10-31,0.4791670000000003,0.78365025,0.6837594999999984
2005-11-01,0.497917,0.7805707500000001,0.6880208749999998
2005-11-03,0.32916650000000003,0.237817,0.6087595000000012
2005-11-04,0.6104164999999999,0.6769925,0.7494791250000001
2005-11-05,0.4145835,0.94606,0.93958325
2005-11-06,0.37083299999999997,1.2671195,0.8745738750000029
2005-11-07,0.4541665,0.67871375,0.4470165
2005-11-08,0.5020830000000001,0.3039855,0.6229166250000001
2005-11-09,0.2782609999999999,0.22980100000000003,0.5923461249999996
2005-11-11,0.49375,0.45176625,0.43489587499999977
2005-11-12,0.35625,0.7360960000000002,0.6770834999999992
2005-11-13,0.2645835,0.99275375,0.5875947499999997
2005-11-14,0.3916665,1.233107,0.65179925
2005-11-15,0.28125,1.0920290000000001,0.7437498749999988
2005-11-16,0.2954545,0.8825635000000001,0.5508183750000001
2005-11-17,0.4854165,1.0445200000000001,0.52135425
2005-11-18,0.6083334999999999,1.149094,0.5572443749999997
2005-11-19,0.48125,0.72948375,0.79166675
2005-11-20,0.6666669999999999,0.6736414999999999,0.7241002500000007
2005-11-21,0.4104164999999999,0.63052525,1.094754875000007
2005-11-24,0.3354165,1.10792575,0.4854165000000001
2005-11-26,0.429167,0.21861399999999998,0.691666625
2005-11-27,0.4083335,0.24836950000000002,0.8734786249999975
2005-11-29,0.3875000000000001,1.03211025,0.5541668749999997
2005-11-30,0.5603260000000001,0.904393,0.6662451249999993
2005-12-01,0.7062499999999999,1.00389475,0.6928977500000002
2005-12-03,0.4562499999999999,0.2246375,0.5921875000000003
2005-12-06,0.7104165000000001,0.7511775000000002,0.6546874999999989
2005-12-07,0.9375,1.19923,0.54356625
2005-12-08,0.8041665,1.26263575,0.6161457499999999
2005-12-09,0.6625,0.705163,0.7458806249999963
2005-12-10,0.416667,0.9197465,0.7234375
2005-12-11,0.4666665,0.86517225,0.7768353750000001
2005-12-12,0.7562500000000001,1.0479619999999998,0.6374528750000011
2005-12-13,0.61875,0.86548925,0.6072916250000001
2005-12-14,0.7086049999999999,1.0555705,0.637052625
2005-12-15,0.7437499999999999,0.8286067500000001,0.8259943749999995
2005-12-17,0.4,0.584375,0.5729166249999998
2005-12-18,0.4020829999999999,0.4984150000000001,0.6366568749999998
2005-12-19,0.6467390000000001,0.91997275,0.5372159999999999
2005-12-20,0.70625,0.58041425,0.5
2005-12-21,0.7250000000000001,0.8467392500000002,0.5476799999999996
2005-12-22,0.575,1.0754774999999999,0.6593748749999999
2005-12-23,0.5375000000000001,0.8680995000000001,0.8427627499999999
2005-12-24,0.7729165,0.9777627500000003,0.8385417499999983
2005-12-25,0.3270835,0.4333332500000001,0.909374875
2005-12-26,0.4458335,0.2331975,0.631770875
2005-12-27,0.4916665,0.43215575,0.4741476250000005
2005-12-28,0.6041665,0.8283062499999999,0.7299356249999999
2005-12-29,0.5375,0.94144025,0.8158616250000008
2005-12-30,0.5041665000000001,1.00629525,0.5187025000000003
2005-12-31,0.425,0.8508152499999999,0.6583333750000003
2006-01-01,0.3639255,0.267331,0.8144462500000001
2006-01-02,0.352083,0.09361425,0.7567707499999993
2006-01-03,0.6979164999999999,0.5726705,0.5700757500000003
2006-01-04,0.5270834999999999,0.93297075,0.6660642499999999
2006-01-05,0.5024619999999999,0.54107775,0.7604165000000005
2006-01-06,0.50625,0.44467225,0.7093749999999998
2006-01-08,0.2833335,0.6535325,0.675024875
2006-01-11,0.4980160000000001,1.1300270000000003,1.1009251249999994
2006-01-12,0.5416665,1.356069,0.8218751249999999
2006-01-13,0.477083,1.1388134999999997,1.0087409999999999
2006-01-14,0.37916700000000003,0.29800725,0.6187500000000001
2006-01-15,0.5395829999999999,0.2099185,0.471638375
2006-01-16,0.625,0.39551625,0.4765625
2006-01-18,0.55625,0.9496829999999999,0.47239575
2006-01-19,0.8902275,0.24302525,0.5779611250000001
2006-01-20,0.8145834999999999,0.535778,0.7148200000000017
2006-01-23,0.5791670000000001,0.40339675,0.6479168750000012
2006-01-25,0.4020835,0.4902172500000001,0.5151102499999999
2006-01-26,0.7647725000000002,0.3930705,0.4437501250000008
2006-01-27,0.5479165,0.4496375000000001,0.6067708750000002
2006-01-28,0.50625,0.569837,0.705729125
2006-01-29,0.4291664999999999,0.8078805000000002,1.016666750000001
2006-01-30,0.385417,0.8516757500000001,0.8845787500000001
2006-01-31,0.4770835,0.433605,0.6302085
2006-02-01,0.4187499999999999,0.93650375,0.5259926250000023
2006-02-02,0.5916665,0.9205615,0.6420742499999997
2006-02-03,0.740909,0.92051625,0.5489705000000001
2006-02-04,0.391667,0.567663,0.9041664999999977
2006-02-05,0.3979165,0.8452445,0.5191748750000001
2006-02-06,0.4229165,0.95348725,0.5311081250000002
2006-02-07,0.5729170000000001,0.6944745,0.5557291249999993
2006-02-08,0.5249999999999999,1.16019025,0.56666675
2006-02-10,0.6684785,0.59347825,0.597443125
2006-02-11,0.477083,0.6975542499999998,0.696354125
2006-02-12,0.4041665,0.7105072499999999,0.5125000000000001
2006-02-13,0.520833,0.7375,0.5859375000000002
2006-02-14,0.6333329999999999,0.6519927499999999,0.733854125
2006-02-15,0.4333335,0.13029875000000002,1.044270875
2006-02-16,0.4041665,0.3200635000000001,1.2397531249999982
2006-02-17,0.4125,0.445471,0.5000678749999999
2006-02-18,0.41875,0.30185700000000004,0.4734373750000001
2006-02-19,0.4145835000000001,0.15688399999999994,0.5335906250000004
2006-02-20,0.4708335,0.39234575,0.5807292500000002
2006-02-21,0.6812499999999999,0.45110675,0.6611864999999999
2006-02-22,0.6687499999999997,0.5830615,0.6729661249999989
2006-02-23,0.508062,0.86109575,0.7078125000000001
2006-02-24,0.5604165,0.71721025,0.5236742499999999
2006-02-25,0.385417,0.6408512499999999,0.5359375000000004
2006-02-26,0.414583,0.6900814999999999,0.5088541249999999
2006-02-27,0.491667,0.7323369999999999,0.5211955
2006-02-28,0.4187500000000001,0.16534500000000002,0.5300640000000002
2006-03-01,0.3916665,0.5340130000000001,0.5140626250000001
2006-03-02,0.6013395,0.46046175,0.9013357500000002
2006-03-07,0.3125,0.17101449999999999,0.575
2006-03-08,0.30000000000000004,0.2661685000000001,0.6640625
2006-03-09,0.29166649999999994,0.33990025,0.6118488750000001
2006-03-10,0.333333,0.08075175,0.5965808750000002
2006-03-12,0.189583,0.21173000000000003,0.7031250000000003
2006-03-13,0.26875000000000004,0.42273575,0.9048295000000004
2006-03-14,0.241667,0.37780775,0.6593748749999999
2006-03-15,0.3979165,0.23451100000000002,0.4052083749999997
2006-03-17,0.5291665,0.24891300000000002,0.4703125000000001
2006-03-18,0.54375,0.1850545,0.4864581249999998
2006-03-19,0.5916665,0.15307975,0.49219975
2006-03-20,0.6208335,0.19230075,0.5485322500000002
2006-03-21,0.6875,0.15778975,0.585444124999999
2006-03-22,0.9645835,0.48143100000000005,0.517187375
2006-03-23,0.3875000000000001,0.55865025,0.49356049999999996
2006-03-24,0.5289774999999999,0.5874545,0.5411457500000005
2006-03-25,0.4875,0.2832425,0.4354166250000001
2006-03-26,0.4854165,0.17794375,0.4104166250000001
2006-03-27,0.6043649999999998,0.129529,0.4151721249999996
2006-03-28,0.7291665000000002,0.21068825,0.525947
2006-03-29,0.904167,0.13614125,0.696385
2006-03-30,0.86875,0.32441125,0.7353033750000008
2006-03-31,0.475,0.318396,0.6088541249999998
2006-04-01,0.460417,0.15801625000000002,0.5984376250000001
2006-04-02,0.5645829999999998,0.44968325,0.4337846249999989
2006-04-03,0.625,0.5586505,0.5520832499999999
2006-04-05,0.7562500000000004,0.12903075,0.5029267500000002
2006-04-06,0.6213770000000001,0.322645,0.48802075
2006-04-07,0.8062499999999998,0.47212299999999996,0.7578123750000001
2006-04-08,0.5770835,0.31793499999999997,0.5901041250000016
2006-04-11,0.5541665000000003,0.179257,0.7046875000000008
2006-04-12,0.5604165,0.38138575,0.5294158750000002
2006-04-14,0.4354164999999999,0.13682075,0.9224809999999992
2006-04-15,0.24375,0.09832449999999998,0.683333375
2006-04-16,0.2520835,0.207971,0.435416625
2006-04-17,0.2958335000000003,0.14605975,0.5348010000000006
2006-04-18,0.28124999999999994,0.38310675,0.55001225
2006-04-19,0.468182,0.40507225,0.6138361250000003
2006-04-20,0.7416665000000001,0.36033225,0.5723957499999992
2006-04-21,0.6854165000000001,0.22105975,0.5317710000000001
2006-04-22,0.6458334999999998,0.0627265,0.5568182500000001
2006-04-23,0.5041664999999999,0.08514474999999999,0.6739583749999978
2006-04-24,0.6479165,0.17355050000000002,0.7849637500000001
2006-04-25,0.5249999999999999,0.15690575,0.6901041250000003
2006-04-26,0.7541669999999999,0.06,0.5958026250000004
2006-04-27,0.6729165000000003,0.12133150000000001,0.6892518749999998
2006-04-28,0.4333335,0.15009075,0.4955357499999998
2006-04-29,0.46875,0.14587875000000006,0.5171876249999994
2006-04-30,0.5520835,0.20942025,0.5520834999999997
2006-05-01,0.5979164999999999,0.22441125,0.460722875
2006-05-02,0.7124999999999999,0.14614725,0.4388888333333328
2006-05-04,0.5354170000000001,0.07119575,0.5187499999999999
2006-05-05,0.4583329999999999,0.09370475,0.5343072500000006
2006-05-06,0.3666665,0.1627265,0.383333125
2006-05-08,0.5458335000000003,0.18188375,0.3964447499999996
2006-05-09,0.608333,0.1555255,0.4376471249999999
2006-05-10,0.7625000000000002,0.24257225,0.536701
2006-05-11,0.3814390000000002,0.25837875,0.5332384999999997
2006-05-12,0.408333,0.20099625,0.5573863749999999
2006-05-13,0.420833,0.15964675,0.4911458750000001
2006-05-14,0.4624999999999997,0.1977805,0.4171873749999997
2006-05-17,0.5312499999999999,0.2617755,0.5093750000000005
2006-05-18,0.5446555000000001,0.19257225,0.50214875
2006-05-19,0.4645829999999999,0.219067,0.5703123750000001
2006-05-20,0.5687499999999998,0.13722825,0.41197925000000135
2006-05-21,0.31041649999999993,0.0985055,0.351041625
2006-05-22,0.4479165000000001,0.061866,0.3167571249999999
2006-05-23,0.6625,0.16494575,0.34427075000000057
2006-05-25,0.469837,0.16254549999999998,0.6552081249999999
2006-05-26,0.641667,0.0689765,0.7578798750000014
2006-05-27,0.6041664999999999,0.032971,0.7919948750000001
2006-05-28,0.4416669999999999,0.09189325,0.5421875000000002
2006-05-29,0.4416664999999998,0.20729175,0.7244792500000006
2006-05-30,0.5708335,0.25833325,0.7771738750000001
2006-05-31,0.6041664999999999,0.25,0.5299715000000003
2006-06-01,0.5982954999999995,0.239357,0.5454452499999989
2006-06-02,0.7166665000000001,0.32373175,0.6988725
2006-06-03,0.4875,0.353895,0.6437501250000001
2006-06-04,0.4125000000000004,0.16988224999999996,0.4630208750000001
2006-06-10,0.3604165000000001,0.06499075,0.3833335000000002
2006-06-13,0.6000000000000001,0.14497275,0.5658243749999993
2006-06-14,0.65,0.21689299999999997,0.6890966250000002
2006-06-16,0.44846,0.272373,0.5140624999999991
2006-06-17,0.3604164999999999,0.11684775,0.6493750000000003
2006-06-18,0.33125,0.0828805,0.577604125
2006-06-19,0.3708334999999999,0.11182075,0.5921647500000013
2006-06-20,0.36875,0.14365925000000002,0.5311818749999999
2006-06-21,0.5270834999999999,0.1819745,0.4859373749999999
2006-06-22,0.6020830000000003,0.17332400000000006,0.6271382500000009
2006-06-25,0.3854165000000001,0.2753625,0.4541666250000004
2006-06-28,0.6083335,0.346694,0.5192798749999991
2006-06-30,0.6916665000000002,0.26173,0.5254981249999998
2006-07-02,0.5750000000000001,0.221241,0.5109374999999999
2006-07-03,0.625,0.185009,0.6331747500000002
2006-07-04,0.3416669999999999,0.14470125,0.6546876249999988
2006-07-05,0.3020835,0.20185675,0.6854107500000003
2006-07-06,0.4530795,0.17128625,0.6399228749999997
2006-07-07,0.7020829999999999,0.25733700000000004,0.6234376250000019
2006-07-08,0.4395835,0.239221,0.7426136249999998
2006-07-09,0.4395835,0.12971024999999994,0.628646
2006-07-10,0.389583,0.179846,0.6166440000000006
2006-07-11,0.635417,0.23093275,0.7083332499999996
2006-07-12,0.7374999999999999,0.2840125,0.8546876249999997
2006-07-13,0.5875000000000002,0.28790775,0.5942420000000024
2006-07-16,0.4583335,0.13174825,0.5479167499999987
